ID,Type,Date,Time,Source,Latitude,Longitude,AutoAcknowledged,InDC
7D484114,Single_Gunshot,9/8/2020,23:34:55,WashingtonDC7D,38.85,-76.969,FALSE,TRUE
7D484115,Single_Gunshot,9/8/2020,23:36:25,WashingtonDC7D,38.85,-76.97,FALSE,TRUE
7D484116,Single_Gunshot,9/8/2020,23:36:44,WashingtonDC7D,38.85,-76.969,FALSE,TRUE
7D484117,Multiple_Gunshots,9/8/2020,23:40:11,WashingtonDC7D,38.85,-76.969,FALSE,TRUE
6D367590,Single_Gunshot,9/8/2020,23:45:47,WashingtonDC6D,38.885,-76.954,FALSE,TRUE
7D484119,Multiple_Gunshots,9/8/2020,23:53:45,WashingtonDC7D,38.876,-76.98,TRUE,TRUE
6D367591,Multiple_Gunshots,9/9/2020,0:06:38,WashingtonDC6D,38.892,-76.939,FALSE,TRUE
6D367592,Single_Gunshot,9/9/2020,0:29:19,WashingtonDC6D,38.875,-76.948,TRUE,TRUE
7D484121,Multiple_Gunshots,9/9/2020,0:33:07,WashingtonDC7D,38.857,-76.991,FALSE,TRUE
7D484122,Multiple_Gunshots,9/9/2020,0:33:22,WashingtonDC7D,38.856,-76.989,FALSE,TRUE
6D367593,Multiple_Gunshots,9/9/2020,0:52:55,WashingtonDC6D,38.858,-76.944,TRUE,FALSE
7D484124,Gunshot_or_Firecracker,9/9/2020,1:14:09,WashingtonDC7D,38.86,-76.992,FALSE,TRUE
7D484126,Multiple_Gunshots,9/9/2020,1:32:34,WashingtonDC7D,38.844,-76.997,FALSE,TRUE
6D367595,Multiple_Gunshots,9/9/2020,1:36:12,WashingtonDC6D,38.884,-76.93,FALSE,TRUE
6D367596,Multiple_Gunshots,9/9/2020,1:53:12,WashingtonDC6D,38.894,-76.912,FALSE,TRUE
6D367597,Multiple_Gunshots,9/9/2020,2:46:27,WashingtonDC6D,38.895,-76.926,FALSE,TRUE
1D187225,Single_Gunshot,9/9/2020,3:16:05,WashingtonDC1D,38.888,-76.982,FALSE,TRUE
7D484133,Multiple_Gunshots,9/9/2020,6:19:15,WashingtonDC7D,38.866,-76.983,FALSE,TRUE
7D484136,Multiple_Gunshots,9/9/2020,6:19:58,WashingtonDC7D,38.866,-76.992,TRUE,TRUE
6D367625,Multiple_Gunshots,9/9/2020,10:26:47,WashingtonDC6D,38.885,-76.932,FALSE,TRUE
6D367631,Multiple_Gunshots,9/9/2020,11:23:21,WashingtonDC6D,38.892,-76.94,FALSE,TRUE
6D367632,Multiple_Gunshots,9/9/2020,11:23:30,WashingtonDC6D,38.888,-76.942,FALSE,TRUE
7D484153,Single_Gunshot,9/9/2020,11:37:15,WashingtonDC7D,38.853,-76.984,FALSE,TRUE
7D484163,Single_Gunshot,9/9/2020,16:01:53,WashingtonDC7D,38.851,-76.964,FALSE,TRUE
5D176325,Multiple_Gunshots,9/9/2020,16:32:09,WashingtonDC5D,38.924,-76.998,FALSE,TRUE
4D139274,Gunshot_or_Firecracker,9/9/2020,18:33:53,WashingtonDC4D,38.932,-77.017,TRUE,TRUE
7D484169,Multiple_Gunshots,9/9/2020,18:59:28,WashingtonDC7D,38.845,-76.976,FALSE,TRUE
7D484171,Multiple_Gunshots,9/9/2020,19:05:56,WashingtonDC7D,38.828,-77.013,TRUE,TRUE
6D367671,Single_Gunshot,9/9/2020,20:09:45,WashingtonDC6D,38.893,-76.928,FALSE,TRUE
6D367725,Multiple_Gunshots,9/9/2020,22:41:59,WashingtonDC6D,38.887,-76.925,FALSE,TRUE
7D484187,Single_Gunshot,9/9/2020,23:45:14,WashingtonDC7D,38.847,-76.973,FALSE,TRUE
6D367727,Gunshot_or_Firecracker,9/10/2020,0:46:55,WashingtonDC6D,38.921,-76.934,TRUE,FALSE
7D484188,Single_Gunshot,9/10/2020,0:51:55,WashingtonDC7D,38.825,-76.999,FALSE,TRUE
1D187245,Single_Gunshot,9/10/2020,1:48:16,WashingtonDC1D,38.89,-76.967,TRUE,TRUE
5D176337,Gunshot_or_Firecracker,9/10/2020,1:48:17,WashingtonDC5D,38.89,-76.967,TRUE,TRUE
7D484193,Single_Gunshot,9/10/2020,1:49:59,WashingtonDC7D,38.824,-77.01,FALSE,TRUE
7D484194,Multiple_Gunshots,9/10/2020,2:07:17,WashingtonDC7D,38.87,-76.988,TRUE,TRUE
6D367729,Multiple_Gunshots,9/10/2020,2:59:04,WashingtonDC6D,38.875,-76.964,FALSE,TRUE
7D484196,Single_Gunshot,9/10/2020,3:19:09,WashingtonDC7D,38.825,-76.993,TRUE,FALSE
6D367730,Multiple_Gunshots,9/10/2020,4:02:37,WashingtonDC6D,38.877,-76.909,TRUE,FALSE
7D484199,Single_Gunshot,9/10/2020,5:41:27,WashingtonDC7D,38.834,-76.985,TRUE,TRUE
6D367749,Single_Gunshot,9/10/2020,9:50:46,WashingtonDC6D,38.914,-76.933,TRUE,FALSE
1D187254,Single_Gunshot,9/10/2020,12:11:19,WashingtonDC1D,38.889,-76.983,FALSE,TRUE
1D187255,Gunshot_or_Firecracker,9/10/2020,12:11:27,WashingtonDC1D,38.889,-76.983,FALSE,TRUE
7D484206,Multiple_Gunshots,9/10/2020,13:04:15,WashingtonDC7D,38.836,-76.964,TRUE,FALSE
4D139311,Multiple_Gunshots,9/10/2020,15:48:46,WashingtonDC4D,38.945,-77.016,FALSE,TRUE
6D367770,Multiple_Gunshots,9/10/2020,16:40:51,WashingtonDC6D,38.892,-76.935,FALSE,TRUE
7D484207,Multiple_Gunshots,9/10/2020,17:31:19,WashingtonDC7D,38.85,-76.965,FALSE,TRUE
5D176348,Multiple_Gunshots,9/10/2020,20:01:53,WashingtonDC5D,38.924,-76.968,TRUE,TRUE
5D176349,Multiple_Gunshots,9/10/2020,20:02:01,WashingtonDC5D,38.925,-76.968,TRUE,TRUE
6D367775,Multiple_Gunshots,9/10/2020,20:07:44,WashingtonDC6D,38.878,-76.948,TRUE,TRUE
5D176352,Single_Gunshot,9/10/2020,21:15:12,WashingtonDC5D,38.909,-76.988,FALSE,TRUE
7D484218,Multiple_Gunshots,9/10/2020,21:34:27,WashingtonDC7D,38.819,-76.998,TRUE,FALSE
7D484219,Multiple_Gunshots,9/10/2020,21:34:37,WashingtonDC7D,38.819,-76.998,TRUE,FALSE
7D484221,Multiple_Gunshots,9/10/2020,22:06:21,WashingtonDC7D,38.832,-77.01,FALSE,TRUE
7D484222,Single_Gunshot,9/10/2020,22:07:13,WashingtonDC7D,38.832,-77.009,FALSE,TRUE
7D484223,Multiple_Gunshots,9/10/2020,22:07:26,WashingtonDC7D,38.832,-77.01,FALSE,TRUE
7D484224,Multiple_Gunshots,9/10/2020,22:07:40,WashingtonDC7D,38.832,-77.009,FALSE,TRUE
7D484225,Multiple_Gunshots,9/10/2020,22:07:50,WashingtonDC7D,38.832,-77.01,FALSE,TRUE
7D484226,Gunshot_or_Firecracker,9/10/2020,22:18:17,WashingtonDC7D,38.861,-76.986,FALSE,TRUE
5D176353,Multiple_Gunshots,9/10/2020,22:38:18,WashingtonDC5D,38.899,-76.978,FALSE,TRUE
1D187259,Multiple_Gunshots,9/10/2020,22:38:19,WashingtonDC1D,38.899,-76.978,TRUE,TRUE
6D367785,Single_Gunshot,9/11/2020,0:42:47,WashingtonDC6D,38.869,-76.949,FALSE,TRUE
6D367786,Multiple_Gunshots,9/11/2020,1:14:47,WashingtonDC6D,38.876,-76.948,TRUE,TRUE
7D484230,Multiple_Gunshots,9/11/2020,1:33:28,WashingtonDC7D,38.847,-77.006,TRUE,TRUE
7D484231,Single_Gunshot,9/11/2020,1:47:32,WashingtonDC7D,38.86,-76.987,FALSE,TRUE
6D367789,Single_Gunshot,9/11/2020,3:02:51,WashingtonDC6D,38.918,-76.931,TRUE,FALSE
6D367837,Gunshot_or_Firecracker,9/11/2020,15:12:17,WashingtonDC6D,38.901,-76.947,FALSE,TRUE
7D484267,Single_Gunshot,9/11/2020,15:59:39,WashingtonDC7D,38.844,-76.998,FALSE,TRUE
7D484268,Multiple_Gunshots,9/11/2020,16:36:05,WashingtonDC7D,38.828,-77.01,FALSE,TRUE
7D484269,Single_Gunshot,9/11/2020,16:36:43,WashingtonDC7D,38.863,-76.981,FALSE,TRUE
6D367863,Multiple_Gunshots,9/11/2020,19:48:14,WashingtonDC6D,38.913,-76.934,FALSE,FALSE
7D484289,Single_Gunshot,9/11/2020,20:00:30,WashingtonDC7D,38.838,-76.989,FALSE,TRUE
7D484298,Single_Gunshot,9/11/2020,20:26:00,WashingtonDC7D,38.839,-76.998,FALSE,TRUE
7D484299,Single_Gunshot,9/11/2020,20:27:17,WashingtonDC7D,38.839,-76.999,FALSE,TRUE
7D484301,Single_Gunshot,9/11/2020,20:28:28,WashingtonDC7D,38.839,-76.998,FALSE,TRUE
7D484332,Multiple_Gunshots,9/11/2020,22:36:35,WashingtonDC7D,38.858,-76.972,FALSE,TRUE
5D176419,Multiple_Gunshots,9/11/2020,22:41:48,WashingtonDC5D,38.929,-76.98,TRUE,TRUE
6D367891,Single_Gunshot,9/11/2020,22:41:56,WashingtonDC6D,38.88,-76.921,TRUE,FALSE
7D484335,Multiple_Gunshots,9/11/2020,22:43:44,WashingtonDC7D,38.856,-76.991,FALSE,TRUE
6D367893,Gunshot_or_Firecracker,9/11/2020,22:44:59,WashingtonDC6D,38.9,-76.928,FALSE,TRUE
1D187291,Multiple_Gunshots,9/11/2020,22:51:45,WashingtonDC1D,38.899,-76.973,TRUE,TRUE
1D187293,Gunshot_or_Firecracker,9/11/2020,22:55:21,WashingtonDC1D,38.9,-76.974,TRUE,TRUE
1D187294,Multiple_Gunshots,9/11/2020,22:56:56,WashingtonDC1D,38.9,-76.973,TRUE,TRUE
6D367894,Multiple_Gunshots,9/11/2020,22:56:58,WashingtonDC6D,38.897,-76.969,TRUE,TRUE
7D484339,Multiple_Gunshots,9/11/2020,22:58:40,WashingtonDC7D,38.848,-76.969,FALSE,TRUE
7D484340,Multiple_Gunshots,9/11/2020,23:00:57,WashingtonDC7D,38.85,-76.969,FALSE,TRUE
6D367897,Multiple_Gunshots,9/11/2020,23:29:34,WashingtonDC6D,38.901,-76.917,TRUE,FALSE
6D367898,Multiple_Gunshots,9/11/2020,23:29:45,WashingtonDC6D,38.901,-76.917,TRUE,FALSE
6D367900,Single_Gunshot,9/11/2020,23:33:06,WashingtonDC6D,38.901,-76.917,TRUE,FALSE
7D484341,Single_Gunshot,9/11/2020,23:34:18,WashingtonDC7D,38.851,-76.985,TRUE,TRUE
6D367902,Multiple_Gunshots,9/11/2020,23:34:45,WashingtonDC6D,38.901,-76.917,TRUE,FALSE
6D367904,Multiple_Gunshots,9/11/2020,23:35:39,WashingtonDC6D,38.901,-76.917,TRUE,FALSE
7D484342,Single_Gunshot,9/11/2020,23:50:27,WashingtonDC7D,38.839,-76.99,FALSE,TRUE
6D367915,Multiple_Gunshots,9/12/2020,0:34:15,WashingtonDC6D,38.904,-76.937,FALSE,TRUE
3D133455,Multiple_Gunshots,9/12/2020,1:00:14,WashingtonDC3D,38.906,-77.02,FALSE,TRUE
7D484347,Single_Gunshot,9/12/2020,1:22:27,WashingtonDC7D,38.864,-76.972,TRUE,TRUE
7D484348,Single_Gunshot,9/12/2020,1:34:13,WashingtonDC7D,38.841,-76.984,FALSE,TRUE
7D484349,Multiple_Gunshots,9/12/2020,1:58:39,WashingtonDC7D,38.855,-76.959,TRUE,TRUE
6D367920,Gunshot_or_Firecracker,9/12/2020,2:28:35,WashingtonDC6D,38.892,-76.961,FALSE,TRUE
5D176433,Multiple_Gunshots,9/12/2020,2:28:38,WashingtonDC5D,38.892,-76.962,TRUE,TRUE
1D187302,Multiple_Gunshots,9/12/2020,2:28:38,WashingtonDC1D,38.892,-76.962,TRUE,TRUE
6D367921,Single_Gunshot,9/12/2020,2:31:37,WashingtonDC6D,38.894,-76.955,FALSE,TRUE
6D367922,Multiple_Gunshots,9/12/2020,2:32:13,WashingtonDC6D,38.896,-76.953,FALSE,TRUE
6D367924,Single_Gunshot,9/12/2020,3:07:48,WashingtonDC6D,38.89,-76.937,FALSE,TRUE
1D187306,Single_Gunshot,9/12/2020,3:25:10,WashingtonDC1D,38.889,-76.983,FALSE,TRUE
7D484352,Multiple_Gunshots,9/12/2020,4:15:35,WashingtonDC7D,38.853,-76.966,FALSE,TRUE
7D484353,Single_Gunshot,9/12/2020,4:49:36,WashingtonDC7D,38.852,-76.974,FALSE,TRUE
7D484354,Single_Gunshot,9/12/2020,4:50:38,WashingtonDC7D,38.85,-76.963,TRUE,FALSE
7D484356,Single_Gunshot,9/12/2020,4:52:06,WashingtonDC7D,38.848,-76.961,TRUE,FALSE
7D484357,Gunshot_or_Firecracker,9/12/2020,4:53:45,WashingtonDC7D,38.843,-76.967,TRUE,FALSE
6D367927,Gunshot_or_Firecracker,9/12/2020,4:59:46,WashingtonDC6D,38.878,-76.927,TRUE,FALSE
6D367929,Multiple_Gunshots,9/12/2020,5:01:16,WashingtonDC6D,38.878,-76.927,TRUE,FALSE
6D367930,Single_Gunshot,9/12/2020,5:02:11,WashingtonDC6D,38.876,-76.931,FALSE,TRUE
5D176435,Multiple_Gunshots,9/12/2020,5:13:06,WashingtonDC5D,38.919,-77.006,FALSE,TRUE
3D133458,Multiple_Gunshots,9/12/2020,5:13:07,WashingtonDC3D,38.92,-77.006,TRUE,TRUE
7D484358,Multiple_Gunshots,9/12/2020,5:37:22,WashingtonDC7D,38.846,-76.969,FALSE,FALSE
7D484359,Multiple_Gunshots,9/12/2020,6:06:15,WashingtonDC7D,38.828,-76.998,FALSE,TRUE
5D176453,Gunshot_or_Firecracker,9/12/2020,13:57:33,WashingtonDC5D,38.904,-76.998,TRUE,TRUE
4D139397,Gunshot_or_Firecracker,9/12/2020,15:05:47,WashingtonDC4D,38.951,-77.01,TRUE,TRUE
6D367978,Single_Gunshot,9/12/2020,17:31:00,WashingtonDC6D,38.893,-76.907,TRUE,FALSE
6D367987,Single_Gunshot,9/12/2020,19:09:29,WashingtonDC6D,38.893,-76.907,TRUE,FALSE
5D176462,Gunshot_or_Firecracker,9/12/2020,19:29:50,WashingtonDC5D,38.904,-76.943,TRUE,TRUE
5D176465,Gunshot_or_Firecracker,9/12/2020,19:32:07,WashingtonDC5D,38.902,-76.966,TRUE,TRUE
4D139409,Gunshot_or_Firecracker,9/12/2020,19:55:33,WashingtonDC4D,38.958,-77.011,TRUE,TRUE
4D139411,Gunshot_or_Firecracker,9/12/2020,20:06:19,WashingtonDC4D,38.958,-77.011,TRUE,TRUE
1D187340,Multiple_Gunshots,9/12/2020,20:17:48,WashingtonDC1D,38.876,-76.975,TRUE,TRUE
1D187344,Multiple_Gunshots,9/12/2020,20:34:14,WashingtonDC1D,38.891,-76.961,TRUE,TRUE
4D139412,Multiple_Gunshots,9/12/2020,20:45:04,WashingtonDC4D,38.958,-77.012,TRUE,TRUE
1D187345,Multiple_Gunshots,9/12/2020,20:51:59,WashingtonDC1D,38.895,-76.958,TRUE,TRUE
7D484416,Gunshot_or_Firecracker,9/12/2020,21:12:48,WashingtonDC7D,38.827,-76.999,FALSE,TRUE
6D368043,Gunshot_or_Firecracker,9/12/2020,21:42:54,WashingtonDC6D,38.894,-76.924,FALSE,TRUE
1D187348,Multiple_Gunshots,9/12/2020,22:07:01,WashingtonDC1D,38.871,-76.976,TRUE,TRUE
7D484432,Multiple_Gunshots,9/12/2020,22:15:32,WashingtonDC7D,38.83,-77.003,FALSE,TRUE
7D484433,Multiple_Gunshots,9/12/2020,22:19:07,WashingtonDC7D,38.822,-77.006,FALSE,TRUE
7D484434,Multiple_Gunshots,9/12/2020,22:36:15,WashingtonDC7D,38.83,-76.964,TRUE,FALSE
7D484436,Multiple_Gunshots,9/12/2020,22:52:18,WashingtonDC7D,38.869,-76.981,TRUE,TRUE
7D484437,Multiple_Gunshots,9/12/2020,22:52:22,WashingtonDC7D,38.87,-76.98,TRUE,TRUE
1D187353,Multiple_Gunshots,9/12/2020,22:52:23,WashingtonDC1D,38.881,-76.987,FALSE,TRUE
6D368063,Gunshot_or_Firecracker,9/12/2020,22:56:26,WashingtonDC6D,38.878,-76.966,FALSE,TRUE
3D133488,Gunshot_or_Firecracker,9/12/2020,23:17:05,WashingtonDC3D,38.921,-77.002,TRUE,TRUE
1D187358,Multiple_Gunshots,9/12/2020,23:24:27,WashingtonDC1D,38.87,-76.98,TRUE,TRUE
7D484443,Multiple_Gunshots,9/12/2020,23:34:30,WashingtonDC7D,38.867,-76.984,FALSE,TRUE
1D187359,Multiple_Gunshots,9/12/2020,23:34:31,WashingtonDC1D,38.871,-76.981,TRUE,TRUE
6D368074,Multiple_Gunshots,9/12/2020,23:39:34,WashingtonDC6D,38.886,-76.955,FALSE,TRUE
1D187360,Multiple_Gunshots,9/12/2020,23:39:37,WashingtonDC1D,38.886,-76.958,TRUE,TRUE
5D176497,Multiple_Gunshots,9/12/2020,23:39:39,WashingtonDC5D,38.882,-76.947,TRUE,TRUE
7D484444,Single_Gunshot,9/12/2020,23:48:52,WashingtonDC7D,38.852,-76.966,FALSE,TRUE
7D484445,Single_Gunshot,9/12/2020,23:49:02,WashingtonDC7D,38.852,-76.966,FALSE,TRUE
6D368085,Multiple_Gunshots,9/12/2020,23:53:02,WashingtonDC6D,38.86,-76.943,TRUE,FALSE
7D484447,Multiple_Gunshots,9/12/2020,23:58:23,WashingtonDC7D,38.825,-76.949,TRUE,FALSE
6D368089,Multiple_Gunshots,9/13/2020,0:00:12,WashingtonDC6D,38.92,-76.935,TRUE,FALSE
6D368093,Multiple_Gunshots,9/13/2020,0:06:30,WashingtonDC6D,38.864,-76.971,TRUE,TRUE
7D484448,Multiple_Gunshots,9/13/2020,0:06:33,WashingtonDC7D,38.864,-76.971,TRUE,TRUE
4D139435,Gunshot_or_Firecracker,9/13/2020,0:47:00,WashingtonDC4D,38.957,-77.024,FALSE,TRUE
7D484450,Gunshot_or_Firecracker,9/13/2020,1:05:23,WashingtonDC7D,38.863,-76.982,FALSE,TRUE
7D484451,Gunshot_or_Firecracker,9/13/2020,1:12:30,WashingtonDC7D,38.823,-77.007,FALSE,TRUE
6D368097,Single_Gunshot,9/13/2020,1:23:59,WashingtonDC6D,38.868,-76.975,FALSE,TRUE
7D484452,Single_Gunshot,9/13/2020,1:24:01,WashingtonDC7D,38.864,-76.979,FALSE,TRUE
7D484453,Multiple_Gunshots,9/13/2020,1:28:08,WashingtonDC7D,38.856,-76.993,FALSE,TRUE
6D368098,Single_Gunshot,9/13/2020,1:34:37,WashingtonDC6D,38.899,-76.932,FALSE,TRUE
7D484454,Gunshot_or_Firecracker,9/13/2020,2:35:14,WashingtonDC7D,38.821,-77.009,FALSE,TRUE
7D484455,Multiple_Gunshots,9/13/2020,2:35:58,WashingtonDC7D,38.851,-76.978,FALSE,TRUE
7D484457,Multiple_Gunshots,9/13/2020,2:45:47,WashingtonDC7D,38.864,-76.978,FALSE,TRUE
7D484458,Multiple_Gunshots,9/13/2020,2:46:05,WashingtonDC7D,38.864,-76.978,FALSE,TRUE
1D187368,Multiple_Gunshots,9/13/2020,3:22:55,WashingtonDC1D,38.85,-77,TRUE,TRUE
7D484486,Multiple_Gunshots,9/13/2020,3:33:49,WashingtonDC7D,38.836,-76.964,TRUE,FALSE
6D368102,Multiple_Gunshots,9/13/2020,3:34:09,WashingtonDC6D,38.843,-76.961,TRUE,FALSE
7D484487,Multiple_Gunshots,9/13/2020,3:34:16,WashingtonDC7D,38.836,-76.963,TRUE,FALSE
6D368103,Multiple_Gunshots,9/13/2020,3:34:29,WashingtonDC6D,38.834,-76.964,TRUE,FALSE
4D139438,Gunshot_or_Firecracker,9/13/2020,3:36:37,WashingtonDC4D,38.969,-77,TRUE,FALSE
4D139439,Gunshot_or_Firecracker,9/13/2020,3:36:44,WashingtonDC4D,38.97,-76.999,TRUE,FALSE
6D368104,Single_Gunshot,9/13/2020,4:07:29,WashingtonDC6D,38.884,-76.944,FALSE,TRUE
7D484493,Multiple_Gunshots,9/13/2020,4:09:52,WashingtonDC7D,38.833,-76.992,FALSE,TRUE
7D484495,Multiple_Gunshots,9/13/2020,4:10:11,WashingtonDC7D,38.834,-76.993,FALSE,TRUE
7D484494,Multiple_Gunshots,9/13/2020,4:10:13,WashingtonDC7D,38.834,-76.993,FALSE,TRUE
7D484496,Multiple_Gunshots,9/13/2020,4:10:29,WashingtonDC7D,38.834,-76.992,FALSE,TRUE
7D484497,Multiple_Gunshots,9/13/2020,4:10:42,WashingtonDC7D,38.833,-76.992,FALSE,TRUE
7D484498,Multiple_Gunshots,9/13/2020,4:10:47,WashingtonDC7D,38.826,-76.996,FALSE,TRUE
7D484499,Multiple_Gunshots,9/13/2020,4:10:49,WashingtonDC7D,38.833,-76.991,FALSE,TRUE
4D139440,Multiple_Gunshots,9/13/2020,4:35:02,WashingtonDC4D,38.945,-77.037,TRUE,TRUE
3D133492,Gunshot_or_Firecracker,9/13/2020,4:35:04,WashingtonDC3D,38.944,-77.036,TRUE,TRUE
7D484501,Single_Gunshot,9/13/2020,4:42:55,WashingtonDC7D,38.83,-76.994,FALSE,TRUE
4D139448,Single_Gunshot,9/13/2020,14:12:00,WashingtonDC4D,38.953,-77.015,FALSE,TRUE
7D484514,Multiple_Gunshots,9/13/2020,14:18:51,WashingtonDC7D,38.85,-76.973,FALSE,TRUE
7D484521,Multiple_Gunshots,9/13/2020,15:22:57,WashingtonDC7D,38.849,-76.984,FALSE,TRUE
7D484528,Multiple_Gunshots,9/13/2020,16:18:13,WashingtonDC7D,38.847,-76.968,FALSE,FALSE
7D484535,Single_Gunshot,9/13/2020,17:19:35,WashingtonDC7D,38.837,-76.996,FALSE,TRUE
7D484541,Multiple_Gunshots,9/13/2020,18:53:06,WashingtonDC7D,38.831,-77.006,FALSE,TRUE
7D484542,Single_Gunshot,9/13/2020,19:03:09,WashingtonDC7D,38.855,-76.969,FALSE,TRUE
7D484548,Multiple_Gunshots,9/13/2020,19:48:11,WashingtonDC7D,38.826,-77.015,TRUE,TRUE
1D187387,Multiple_Gunshots,9/13/2020,20:17:10,WashingtonDC1D,38.875,-77.019,FALSE,TRUE
5D176515,Multiple_Gunshots,9/13/2020,20:21:30,WashingtonDC5D,38.899,-77.001,TRUE,TRUE
5D176516,Gunshot_or_Firecracker,9/13/2020,20:21:39,WashingtonDC5D,38.899,-77.001,TRUE,TRUE
1D187389,Multiple_Gunshots,9/13/2020,20:21:40,WashingtonDC1D,38.906,-76.977,TRUE,TRUE
7D484577,Single_Gunshot,9/13/2020,20:43:24,WashingtonDC7D,38.838,-76.99,FALSE,TRUE
6D368201,Multiple_Gunshots,9/13/2020,21:01:48,WashingtonDC6D,38.881,-76.927,FALSE,TRUE
7D484579,Gunshot_or_Firecracker,9/13/2020,21:06:34,WashingtonDC7D,38.838,-76.997,FALSE,TRUE
7D484581,Single_Gunshot,9/13/2020,21:17:57,WashingtonDC7D,38.837,-76.988,FALSE,TRUE
6D368207,Single_Gunshot,9/13/2020,22:25:38,WashingtonDC6D,38.904,-76.938,FALSE,TRUE
6D368208,Multiple_Gunshots,9/13/2020,22:47:41,WashingtonDC6D,38.888,-76.926,FALSE,TRUE
7D484592,Multiple_Gunshots,9/13/2020,22:52:30,WashingtonDC7D,38.835,-76.961,TRUE,FALSE
6D368212,Multiple_Gunshots,9/13/2020,23:42:12,WashingtonDC6D,38.887,-76.926,FALSE,TRUE
7D484594,Multiple_Gunshots,9/14/2020,0:06:42,WashingtonDC7D,38.853,-76.99,FALSE,TRUE
7D484599,Multiple_Gunshots,9/14/2020,0:55:28,WashingtonDC7D,38.862,-76.997,FALSE,TRUE
6D368213,Multiple_Gunshots,9/14/2020,0:55:31,WashingtonDC6D,38.865,-76.986,TRUE,TRUE
1D187390,Multiple_Gunshots,9/14/2020,0:55:33,WashingtonDC1D,38.866,-76.995,TRUE,TRUE
7D484601,Multiple_Gunshots,9/14/2020,1:22:17,WashingtonDC7D,38.844,-76.992,FALSE,TRUE
5D176521,Gunshot_or_Firecracker,9/14/2020,1:23:21,WashingtonDC5D,38.916,-76.974,TRUE,TRUE
1D187391,Multiple_Gunshots,9/14/2020,1:34:45,WashingtonDC1D,38.873,-76.98,TRUE,TRUE
4D139470,Gunshot_or_Firecracker,9/14/2020,2:03:29,WashingtonDC4D,38.94,-77.026,FALSE,TRUE
7D484605,Multiple_Gunshots,9/14/2020,3:46:16,WashingtonDC7D,38.834,-76.994,FALSE,TRUE
6D368218,Multiple_Gunshots,9/14/2020,4:11:35,WashingtonDC6D,38.871,-76.981,FALSE,TRUE
1D187397,Multiple_Gunshots,9/14/2020,10:15:02,WashingtonDC1D,38.884,-77.001,TRUE,TRUE
6D368262,Gunshot_or_Firecracker,9/14/2020,12:46:03,WashingtonDC6D,38.891,-76.938,FALSE,TRUE
5D176551,Gunshot_or_Firecracker,9/14/2020,13:27:12,WashingtonDC5D,38.9,-76.999,TRUE,TRUE
7D484643,Multiple_Gunshots,9/14/2020,15:56:01,WashingtonDC7D,38.854,-76.984,FALSE,TRUE
7D484644,Multiple_Gunshots,9/14/2020,15:56:09,WashingtonDC7D,38.854,-76.984,FALSE,TRUE
7D484646,Multiple_Gunshots,9/14/2020,16:32:14,WashingtonDC7D,38.842,-76.987,FALSE,TRUE
5D176568,Multiple_Gunshots,9/14/2020,18:34:51,WashingtonDC5D,38.913,-76.986,FALSE,TRUE
4D139528,Gunshot_or_Firecracker,9/14/2020,18:42:36,WashingtonDC4D,38.957,-77.028,FALSE,TRUE
1D187426,Multiple_Gunshots,9/14/2020,19:55:03,WashingtonDC1D,38.889,-76.967,TRUE,TRUE
7D484657,Single_Gunshot,9/14/2020,20:09:49,WashingtonDC7D,38.848,-76.984,FALSE,TRUE
7D484659,Multiple_Gunshots,9/14/2020,20:19:56,WashingtonDC7D,38.855,-76.97,FALSE,TRUE
7D484668,Single_Gunshot,9/14/2020,21:07:59,WashingtonDC7D,38.859,-76.986,FALSE,TRUE
6D368353,Multiple_Gunshots,9/14/2020,21:21:43,WashingtonDC6D,38.905,-76.938,FALSE,TRUE
5D176578,Multiple_Gunshots,9/14/2020,21:22:42,WashingtonDC5D,38.904,-76.974,FALSE,TRUE
1D187432,Multiple_Gunshots,9/14/2020,21:22:45,WashingtonDC1D,38.897,-76.978,TRUE,TRUE
7D484669,Multiple_Gunshots,9/14/2020,21:22:57,WashingtonDC7D,38.831,-77.007,FALSE,TRUE
4D139537,Gunshot_or_Firecracker,9/14/2020,21:35:41,WashingtonDC4D,38.949,-77.005,TRUE,TRUE
4D139538,Gunshot_or_Firecracker,9/14/2020,21:36:02,WashingtonDC4D,38.95,-77.003,TRUE,TRUE
7D484671,Multiple_Gunshots,9/14/2020,21:37:55,WashingtonDC7D,38.853,-76.981,FALSE,TRUE
5D176583,Multiple_Gunshots,9/14/2020,21:42:24,WashingtonDC5D,38.906,-77.009,FALSE,TRUE
6D368356,Single_Gunshot,9/14/2020,21:56:20,WashingtonDC6D,38.884,-76.945,FALSE,TRUE
6D368357,Multiple_Gunshots,9/14/2020,21:58:13,WashingtonDC6D,38.883,-76.943,FALSE,TRUE
7D484684,Multiple_Gunshots,9/14/2020,22:06:54,WashingtonDC7D,38.833,-77.003,FALSE,TRUE
7D484685,Multiple_Gunshots,9/14/2020,22:07:03,WashingtonDC7D,38.833,-77.003,FALSE,TRUE
7D484686,Single_Gunshot,9/14/2020,22:08:08,WashingtonDC7D,38.825,-77.002,FALSE,TRUE
7D484691,Multiple_Gunshots,9/14/2020,22:38:12,WashingtonDC7D,38.84,-77.003,FALSE,TRUE
6D368364,Multiple_Gunshots,9/14/2020,22:48:08,WashingtonDC6D,38.884,-76.929,FALSE,TRUE
